id_municipio,risco_observado,risco_previsto,codigo_uf,regiao,meta_alfabetizacao_2025,taxa_alfabetizacao_anterior,n_estudantes_teste,taxa_alfabetizacao_prevista,risco_ic95_inferior,risco_ic95_superior,deficit_para_meta_pp,amostra_suficiente,nome_municipio
3169307,0.38181818181818183,0.4247480450451245,31,Sudeste,60.25,50.69,55,57.52519549548756,0.29411006020241337,0.5553860298878356,2.7248045045124414,True,Três Corações
4205902,0.40384615384615385,0.4228761226854153,42,Sul,,62.44,52,57.71238773145847,0.28860101702283414,0.5571512283479965,,True,Gaspar
2611606,0.47106598984771575,0.4224513784810814,26,Nordeste,68.08,62.39,985,57.754862151891864,0.3916038341015729,0.45329892286058987,10.325137848108135,True,Recife
5006200,0.31343283582089554,0.42135896890052604,50,Centro-Oeste,65.43,58.38,67,57.86410310994739,0.30312305725766775,0.5395948805433843,7.565896890052613,True,Nova Andradina
2203701,0.4,0.4186325560039099,22,Nordeste,64.5,56.99,45,58.13674439960901,0.27449018279653337,0.5627749292112865,6.363255600390993,True,Esperantina
5102637,0.34375,0.4173486275959548,51,Centro-Oeste,67.98,62.23,64,58.26513724040452,0.29653387577669366,0.538163379415216,9.714862759595484,True,Campo Novo do Parecis
4202909,0.3561643835616438,0.4156412289613368,42,Sul,72.25,68.68,73,58.43587710386632,0.302585197931503,0.5286972599911706,13.814122896133682,True,Brusque
3518305,0.1111111111111111,0.41251512942221397,35,Sudeste,69.64,64.75,36,58.7484870577786,0.25170140692795095,0.573328851916477,10.891512942221404,True,Guararema
3113404,0.3068181818181818,0.4076137898393165,31,Sudeste,59.95,50.26,88,59.23862101606835,0.30494424435024203,0.510283335328391,0.7113789839316524,True,Caratinga
2109452,0.575,0.40717727065984005,21,Nordeste,71.84,68.06,40,59.282272934016,0.25491922100153896,0.5594353203181411,12.557727065984004,True,Raposa
5221858,0.3024390243902439,0.4029691025372815,52,Centro-Oeste,64.3,56.69,205,59.70308974627186,0.3358241426818222,0.47011406239274084,4.59691025372814,True,Valparaíso de Goiás
4208302,0.2391304347826087,0.400635061148947,42,Sul,,66.9,46,59.9364938851053,0.25902396013063533,0.5422461621672586,,True,Itapema
4117503,0.3409090909090909,0.39647066135512965,41,Sul,72.12,68.48,88,60.352933864487035,0.29426629352714817,0.49867502918311113,11.76706613551297,True,Paiçandu
4106902,0.3204837490551776,0.3957653292719429,41,Sul,73.41,70.41,1323,60.42346707280571,0.3694142842719406,0.4221163742719452,12.98653292719429,True,Curitiba
3205002,0.38517179023508136,0.39300807301625057,32,Sudeste,65.88,59.07,553,60.69919269837494,0.35229951687814487,0.43371662915435627,5.180807301625059,True,Serra
